	"X8294_w_01.isoforms.results"	"X8295_w_01.isoforms.results"	"X8296_w_01.isoforms.results"	"X8297_nos_01.isoforms.results"	"X8298_nos_01.isoforms.results"	"X8299_nos_01.isoforms.results"	"X8300_w_23.isoforms.results"	"X8301_w_23.isoforms.results"	"X8302_w_23.isoforms.results"	"X8303_nos_23.isoforms.results"	"X8304_nos_23.isoforms.results"	"X8305_nos_23.isoforms.results"
"FBtr0336688"	13.88	13.83	8.32	37.83	42.11	41.66	2.05	3.12	3.00	11.50	27.12	24.47
"FBtr0307181"	12.00	10.83	9.08	0.00	1.49	14.35	15.72	13.46	16.20	29.81	57.38	29.78
"FBtr0345512"	0.00	4.17	2.92	15.00	15.51	11.65	54.28	49.54	73.80	28.19	73.62	34.22
"FBtr0070101"	0.00	0.00	0.00	0.00	0.00	5.99	4.05	0.00	0.00	6.70	0.00	0.00
"FBtr0070102"	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0273442"	153.34	190.56	121.59	115.49	116.12	158.47	181.18	175.23	105.92	135.89	178.37	153.15
"FBtr0273443"	17.01	76.44	49.41	13.51	31.88	39.54	68.44	41.42	57.19	22.42	54.54	48.75
"FBtr0344150"	0.00	0.00	0.00	0.00	0.00	0.00	5.33	6.35	2.89	0.00	4.09	0.00
"FBtr0344151"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.10
"FBtr0070077"	15.30	23.55	17.13	14.46	14.81	19.25	11.53	17.51	17.08	23.52	17.30	8.07
"FBtr0300328"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94
"FBtr0336919"	0.00	1.95	3.95	4.44	0.00	0.00	0.00	4.36	1.98	6.05	9.55	10.01
"FBtr0070050"	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0070051"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.89	0.00	4.70	0.71
"FBtr0070053"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.10	0.00	0.00	0.00
"FBtr0070054"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.89	0.00	4.70	0.71
"FBtr0307588"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00
"FBtr0346675"	111.80	64.57	41.30	27.74	14.14	14.40	42.15	50.42	45.47	22.59	27.11	66.18
"FBtr0346676"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0346677"	0.00	0.00	0.00	0.00	4.23	2.31	0.00	0.00	0.00	8.96	62.56	4.10
"FBtr0070001"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0079370"	7.00	4.00	3.00	3.00	7.00	14.00	77.00	60.00	95.00	37.00	52.00	66.00
"FBtr0091680"	430.17	348.44	340.99	399.84	422.09	406.62	542.34	638.70	622.62	541.95	709.84	622.04
"FBtr0091681"	22.11	26.61	21.48	5.88	8.72	7.58	30.98	45.82	62.44	37.69	32.21	33.49
"FBtr0091682"	847.72	832.02	679.53	777.29	939.19	1010.29	1286.54	1375.61	1380.94	1268.10	1653.95	1423.04
"FBtr0091683"	0.00	4.93	0.00	0.00	0.00	5.51	5.14	4.87	5.00	5.26	0.00	9.43
"FBtr0080960"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00
"FBtr0340177"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0071990"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303210"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0308940"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0308941"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0087755"	3.68	4.00	12.50	2.50	1.00	6.00	3.81	13.50	10.00	10.00	5.00	14.00
"FBtr0330735"	3.64	0.00	0.00	0.00	0.00	0.00	7.39	0.00	0.00	0.00	0.00	0.00
"FBtr0330736"	3.68	4.00	12.50	2.50	1.00	6.00	3.81	13.50	10.00	10.00	5.00	14.00
"FBtr0072518"	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00
"FBtr0073009"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0304042"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00
"FBtr0075639"	0.00	0.00	0.00	0.00	3.00	1.00	2.00	3.00	1.00	4.00	5.00	7.00
"FBtr0089123"	346.38	414.96	341.52	133.54	184.86	228.25	209.54	314.03	409.08	275.17	421.25	231.97
"FBtr0333680"	18.62	26.04	21.48	11.46	18.14	15.75	12.46	22.97	22.92	11.83	22.75	14.03
"FBtr0083234"	0.00	0.00	0.00	0.00	0.00	25.00	3.00	3.00	8.00	58.00	4.00	11.00
"FBtr0083239"	139.61	157.58	148.01	108.74	155.49	121.36	49.00	49.76	73.08	74.47	108.63	78.63
"FBtr0302551"	17.39	23.42	7.99	15.26	14.51	14.64	0.00	8.24	18.92	16.53	29.37	8.37
"FBtr0070052"	106.13	668.73	851.31	793.37	211.10	3.90	93.99	139.81	176.94	0.00	0.00	181.88
"FBtr0082678"	0.00	2.00	0.00	3.00	5.00	3.00	8.00	18.00	16.00	13.00	22.00	17.00
"FBtr0082085"	671.39	8.31	1.90	15.91	235.23	823.16	552.00	12.11	472.64	85.69	69.98	831.91
"FBtr0290249"	6.00	5.00	9.00	0.00	5.17	0.00	18.00	15.41	26.00	5.89	23.00	24.81
"FBtr0290250"	0.00	0.00	0.00	2.00	1.83	10.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339973"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.59	0.00	5.11	0.00	3.19
"FBtr0078896"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00
"FBtr0080621"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	3.43	0.00
"FBtr0114462"	0.00	0.00	0.00	0.00	0.00	3.00	4.00	0.00	0.00	5.00	7.57	6.00
"FBtr0114463"	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00
"FBtr0079771"	6.66	0.00	10.13	0.00	12.73	37.00	131.40	102.42	215.10	75.01	38.71	100.22
"FBtr0110960"	66.60	44.47	42.87	23.71	100.75	130.34	359.43	484.60	685.64	310.58	640.09	411.18
"FBtr0301039"	19.18	7.44	0.00	27.03	0.00	0.00	18.73	84.19	92.17	41.34	39.89	37.75
"FBtr0301040"	9.56	0.00	0.00	0.00	21.06	46.85	53.86	14.17	11.30	68.21	55.64	65.30
"FBtr0303888"	0.00	0.00	0.00	0.00	0.00	0.00	5.29	7.95	19.22	8.77	24.73	5.60
"FBtr0330218"	0.00	0.00	0.00	0.00	0.00	0.17	3.24	0.03	0.13	0.09	119.70	52.36
"FBtr0330219"	0.00	17.08	0.00	18.25	6.47	15.65	17.06	54.64	46.43	85.00	55.25	74.58
"FBtr0079737"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	2.00	0.00
"FBtr0079758"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBtr0079757"	0.00	3.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	3.00	3.00
"FBtr0079734"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
"FBtr0079735"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0079736"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0077451"	499.49	541.05	424.99	367.50	467.52	474.40	394.06	585.39	597.09	490.48	614.62	540.71
"FBtr0335135"	16.90	26.12	24.67	14.45	5.38	17.89	49.62	52.16	74.90	37.11	51.68	41.35
"FBtr0345633"	62.61	99.83	90.35	66.04	82.09	49.71	161.32	107.45	94.01	78.41	98.70	35.94
"FBtr0077434"	0.00	0.00	0.00	1.00	0.00	17.00	0.00	4.00	0.00	0.00	26.00	12.08
"FBtr0290071"	11.00	8.00	12.00	0.00	3.00	0.00	0.00	0.00	3.00	13.00	0.00	4.92
"FBtr0332249"	1.00	0.00	6.00	0.00	2.00	0.00	5.00	14.00	10.00	0.00	4.00	2.00
"FBtr0334031"	1.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	2.00	0.00	2.00	4.00
"FBtr0087135"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0344885"	1.00	3.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	2.00	2.00	2.00
"FBtr0345872"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
"FBtr0075230"	85.00	95.00	80.00	83.00	114.00	94.00	169.00	197.00	222.00	167.00	245.00	184.00
"FBtr0075229"	976.00	956.00	827.00	662.00	735.00	756.00	152.00	206.00	283.00	312.00	385.00	270.00
"FBtr0078316"	2.67	0.00	0.00	0.00	0.00	0.00	0.00	2.59	0.00	4.23	2.91	5.00
"FBtr0078317"	184.00	210.46	204.00	83.72	125.00	111.69	245.00	256.28	278.00	127.77	177.06	168.00
"FBtr0078311"	0.00	0.00	9.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.40	0.00
"FBtr0078312"	201.33	170.74	134.69	74.66	0.00	109.90	0.00	11.13	0.00	0.00	14.71	0.00
"FBtr0078313"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0078314"	0.00	5.79	8.74	0.00	0.00	19.41	8.08	0.00	0.00	0.00	9.93	0.00
"FBtr0078315"	0.00	0.00	0.00	33.62	92.00	0.00	3.92	0.00	7.00	16.00	0.00	19.00
"FBtr0076678"	0.00	20.60	12.37	0.00	0.00	0.00	9.24	10.59	19.30	11.62	43.72	9.90
"FBtr0344802"	74.32	83.50	75.25	47.09	76.98	99.80	76.45	68.81	90.98	70.40	76.14	72.80
"FBtr0305307"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0113448"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
"FBtr0310460"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302886"	6.77	0.00	0.00	0.00	23.02	0.00	26.58	24.49	0.00	26.15	0.00	9.93
"FBtr0302887"	8.23	17.00	16.00	27.00	20.98	33.00	2.42	12.51	53.00	6.85	57.00	36.07
"FBtr0070844"	4.88	0.00	37.00	0.00	0.00	6.05	0.00	10.11	16.25	0.00	0.00	5.00
"FBtr0070845"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0342971"	0.00	0.00	0.00	0.00	0.00	7.95	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0342972"	4.12	2.00	0.00	1.00	0.00	0.00	19.00	28.89	12.75	1.00	6.00	0.00
"FBtr0070174"	3.00	8.86	2.54	0.40	3.83	6.34	4.79	6.02	3.76	3.66	5.25	2.63
"FBtr0346795"	0.00	3.65	4.17	5.15	15.49	5.74	9.61	20.23	19.77	16.47	32.29	18.96
"FBtr0344893"	2768.22	1836.13	1851.47	1808.21	1739.98	2365.44	1608.60	1442.82	1521.64	1773.53	1943.01	1987.13
"FBtr0344894"	263.78	62.87	37.53	168.79	91.02	218.56	85.40	98.18	25.36	208.47	227.99	168.87
"FBtr0084140"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084141"	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084142"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084143"	0.00	0.00	1.00	1.00	1.00	2.00	0.00	0.00	3.00	1.00	4.00	3.00
"FBtr0084144"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084146"	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084287"	0.00	0.00	0.00	2.00	2.00	14.00	3.00	1.00	0.00	17.00	56.00	17.00
"FBtr0083966"	967.33	598.79	495.32	604.97	516.83	703.89	516.15	448.06	448.22	655.73	604.38	668.69
"FBtr0334724"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0334725"	1913.67	1704.21	1547.68	1686.03	1990.17	2074.11	1342.85	1283.94	1190.78	1846.27	2097.62	1673.31
"FBtr0084774"	1138.95	889.92	1011.37	628.68	479.49	854.21	1791.34	2068.17	2171.77	774.69	1615.58	1115.74
"FBtr0100204"	1600.49	1545.27	1307.52	1112.85	1678.27	1687.49	1964.41	2229.08	1947.68	2566.36	2794.53	3106.33
"FBtr0114464"	92.33	193.82	179.77	0.01	0.30	110.09	0.01	0.00	0.00	228.18	0.01	210.44
"FBtr0301975"	545.06	538.71	325.45	245.16	395.94	368.18	664.45	705.51	701.10	586.03	514.58	624.27
"FBtr0301976"	111.74	0.09	0.00	564.77	488.22	453.31	0.03	0.00	0.00	27.68	544.20	6.15
"FBtr0344621"	1138.95	889.92	1011.37	628.68	479.49	854.21	1791.34	2068.17	2171.77	774.69	1615.58	1115.74
"FBtr0344622"	1600.49	1545.27	1307.52	1112.85	1678.27	1687.49	1964.41	2229.08	1947.68	2566.36	2794.53	3106.33
"FBtr0082578"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0082579"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0082580"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0332161"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0332162"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084288"	19.00	21.00	16.00	71.00	132.00	172.00	106.00	213.00	230.00	424.00	673.00	446.00
"FBtr0084587"	2185.68	1920.88	1510.88	1314.39	1443.48	1742.17	207.88	121.14	129.50	487.53	506.71	269.58
"FBtr0300475"	642.81	550.35	524.66	286.03	426.64	409.63	576.27	527.91	528.44	475.45	655.62	566.35
"FBtr0303159"	58.66	61.98	96.91	35.20	58.61	101.29	189.07	242.38	217.68	139.22	325.05	190.37
"FBtr0303160"	4.79	0.00	10.77	0.00	0.00	0.00	6.89	0.00	0.00	9.98	0.00	0.00
"FBtr0082093"	8.87	3.95	14.69	26.97	33.66	36.83	6.40	12.10	10.27	47.00	52.90	48.19
"FBtr0303038"	3.45	3.36	0.00	30.05	20.41	27.19	2.75	2.62	0.00	30.06	8.31	32.54
"FBtr0084279"	675.00	760.00	625.00	441.00	597.00	594.00	327.00	312.00	380.00	399.00	569.00	437.00
"FBtr0084504"	56.77	84.00	58.54	37.00	48.74	40.57	122.42	156.13	132.81	71.94	106.56	75.63
"FBtr0300647"	8.23	0.00	2.46	0.00	11.45	5.72	13.72	21.08	51.41	13.52	70.36	37.35
"FBtr0082900"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084264"	4.00	0.00	2.00	0.00	0.00	14.00	7.00	2.00	3.00	1.00	0.00	1.00
"FBtr0084529"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0084530"	0.00	95.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0100312"	104.09	0.00	88.84	172.78	171.90	202.94	117.57	114.94	137.77	195.18	299.75	240.75
"FBtr0334892"	67.08	34.05	32.73	76.67	80.99	66.09	29.04	41.45	31.57	80.55	120.35	137.82
"FBtr0334893"	0.00	0.00	0.00	0.00	0.00	0.00	4.39	9.60	0.00	0.00	0.00	4.73
"FBtr0079038"	68.09	43.78	61.37	48.13	59.81	85.49	67.60	129.86	174.08	144.93	97.58	61.72
"FBtr0079039"	3004.87	2969.16	2620.96	2540.85	3796.25	3521.08	4107.57	4727.03	4643.72	4490.44	6632.50	5640.21
"FBtr0079040"	590.28	592.43	596.43	138.62	113.48	180.08	934.87	970.18	1090.32	165.94	191.87	299.90
"FBtr0079041"	512.27	717.11	542.24	777.43	798.66	1157.81	1896.08	2634.64	3214.73	2153.85	3269.51	2474.61
"FBtr0079042"	62.61	9.36	48.32	58.82	24.73	175.57	104.78	70.13	176.51	302.14	363.88	174.13
"FBtr0079043"	24.34	22.20	78.26	0.00	9.94	34.08	117.32	160.98	178.48	190.07	0.00	164.85
"FBtr0079044"	9.81	2.41	3.53	2.58	8.43	9.81	189.53	215.53	372.18	92.09	173.60	129.05
"FBtr0301538"	2639.68	2133.39	1876.56	1572.64	1754.98	2053.13	2974.23	3045.30	3096.00	2287.43	2836.63	2988.29
"FBtr0301539"	535.79	693.53	522.21	260.91	454.38	487.31	678.15	1113.42	1051.02	670.91	713.21	545.30
"FBtr0301540"	149.13	175.56	248.86	96.10	131.33	130.14	546.88	752.60	859.95	206.80	337.96	315.08
"FBtr0332413"	61.13	63.07	34.27	35.92	53.01	12.50	20.98	38.34	79.02	48.42	37.25	13.86
"FBtr0081249"	2550.00	2481.00	2191.00	1704.00	1925.00	2322.00	2800.00	2992.00	2962.00	1748.00	1996.00	1708.00
"FBtr0081309"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0081118"	0.00	1.00	1.00	1.00	1.00	6.00	4.00	1.00	1.00	12.00	25.00	4.00
"FBtr0079557"	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0307522"	5.00	10.00	7.00	0.00	0.00	0.00	51.00	70.00	90.00	1.00	0.00	1.00
"FBtr0302456"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0332514"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0077942"	0.00	0.00	0.00	0.00	1.00	16.50	1.00	0.78	2.50	10.00	49.00	17.50
"FBtr0329947"	0.00	0.00	0.00	0.00	1.00	16.50	1.00	0.78	2.50	10.00	49.00	17.50
"FBtr0343844"	0.00	0.00	2.00	1.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00
"FBtr0078052"	20.00	21.00	66.00	0.00	0.00	8.00	35.00	60.00	66.00	0.00	1.00	20.00
"FBtr0077930"	111.00	106.00	479.00	0.00	0.00	2.00	169.00	475.00	531.00	4.00	6.00	27.00
"FBtr0080169"	2696.08	2268.00	1527.31	1698.31	1971.71	2273.21	434.60	349.22	316.57	871.86	940.63	1211.30
